tree.number	q01.sim	q10.sim	pSpec.sim	lambda.sim	ntaxa.sim	q01.fit	q10.fit	pSpec.fit	llik.fit	
63	 0.784743124851957	 0.784743124851957	 0.947652050759643	 0.310048277955502	 58	 0.714565017499904	 0.651148563696553	 1.20137669271695	 982.684150320584	 
205	 0.68467631819658	 0.68467631819658	 1.3077067034319	 1.11035787500441	 82	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 0	 
101	 0.729674270609394	 0.729674270609394	 0.383052559103817	 1.76075923116878	 28	 0.703740600814285	 0.220210711217293	 0.303507431150381	 147.158287422413	 
76	 0.629735270049423	 0.629735270049423	 1.81447870889679	 0.582389821764082	 38	 0.432225411956906	 0.586301031317538	 1.19220294959158	 374.096713406496	 
115	 0.455456783529371	 0.455456783529371	 1.27902475511655	 0.397009587846696	 48	 0.502403185283337	 0.496885328344361	 0.967465485275827	 661.996882484924	 
118	 0.343283105641603	 0.343283105641603	 0.973552471026778	 1.90022184513509	 53	 0.260960039579104	 0.345284470870819	 1.12002458260188	 344.248026103294	 
47	 0.665717044146731	 0.665717044146731	 1.22336882678792	 1.20723743690178	 97	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.32641882449902e-16	 
242	 0.920120650436729	 0.920120650436729	 1.32241339422762	 1.10314718354493	 34	 0.639122402262929	 0.813264997274699	 1.57895349525924	 246.802225032649	 
157	 0.703142233658582	 0.703142233658582	 0.986477248370647	 1.73994709597901	 28	 0.635373110399903	 1.03707161363244	 1.12055714700128	 169.908740888704	 
24	 0.63171215262264	 0.63171215262264	 0.421286514494568	 0.43626977968961	 64	 0.499294220370917	 0.452093293246291	 0.520653974902459	 1151.29608051982	 
160	 0.673378943232819	 0.673378943232819	 0.697532148566097	 1.12100471090525	 40	 0.696586324150458	 0.614272385825454	 0.74781360843568	 416.16422677002	 
49	 0.748467691708356	 0.748467691708356	 0.746085493825376	 0.236122605390847	 84	 19.9887129412708	 6.06188271129393e-10	 1.36580825428003e-08	 1.21270442763525	 
72	 0.0827861740253866	 0.0827861740253866	 0.0138742630369961	 0.380936404224485	 45	 0.0851968332590472	 0.0902951745088349	 0.0614024631939685	 312.265200540105	 
29	 0.624854990979657	 0.624854990979657	 1.12609226955101	 0.124272341374308	 68	 0.526375413679222	 0.527334136004275	 0.72378784993667	 1393.16060684213	 
128	 0.98875891068019	 0.98875891068019	 0.269929964095354	 0.51393369724974	 16	 0.437043502579158	 0.44339594439725	 0.365898991925387	 60.9047976597179	 
106	 0.381111150141805	 0.381111150141805	 1.51380711141974	 0.380638237576932	 96	 137.187003204624	 9.81307786677389e-18	 2.05678698954339e+24	 -6.65393417507922e-18	 
103	 0.0227519555483013	 0.0227519555483013	 1.23144805198535	 0.153708639089018	 34	 0.0169311956793795	 0.0230306351756611	 4.81417630882438	 141.069791312588	 
105	 0.582167517160997	 0.582167517160997	 1.99834823235869	 0.778484870214015	 30	 0.443236504456972	 0.440393455322582	 1.07938654415963	 176.995708926232	 
184	 0.675665616989136	 0.675665616989136	 1.79333572927862	 1.51565042464063	 27	 0.906674987621833	 0.712660766059579	 1.83899601330068	 153.796959757117	 
213	 0.266471735201776	 0.266471735201776	 0.47450085170567	 1.45987569075078	 34	 0.205317123302113	 0.211216259370298	 0.468122989804497	 122.663135525466	 
269	 0.156305233249441	 0.156305233249441	 1.32893202127889	 1.47957104677334	 11	 17970.3804673167	 1.20008545379544e-12	 388498377.707086	 -8.01375656555345e-15	 
240	 0.103553810855374	 0.103553810855374	 0.990558995399624	 0.359974706079811	 20	 0.100668500089515	 0.143210926402144	 2.91835279557694	 74.7933874770656	 
325	 0.55998009047471	 0.55998009047471	 1.22681459086016	 0.169018171261996	 12	 0.21894365992715	 0.22123026866502	 1.21373361712163	 33.9829089663109	 
381	 0.144727861974388	 0.144727861974388	 0.0435214131139219	 1.06886960985139	 20	 0.125832608830391	 0.0352078219738784	 0.0673398581290762	 33.824008234037	 
40	 0.657202542992309	 0.657202542992309	 0.916790769435465	 0.770878756884485	 69	 0.604814156552234	 0.612501066802938	 0.847640902823552	 1190.60846703541	 
22	 0.592538551194593	 0.592538551194593	 1.55320226540789	 1.57899819593877	 66	 0.574997654486111	 0.540058493898967	 0.905034392209139	 789.950939185865	 
111	 0.582713639596477	 0.582713639596477	 1.33589236717671	 0.490313739981502	 67	 0.433241387643517	 0.472437871693505	 1.20044794660354	 1057.92907087087	 
132	 0.570309888804331	 0.570309888804331	 1.08355415752158	 0.577890690416098	 90	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -3.82783237971982e-17	 
437	 0.219336105743423	 0.219336105743423	 1.49191554682329	 0.546235335059464	 30	 0.0923918829824389	 0.172586848777923	 2.54975314209198	 155.785232841657	 
110	 0.025194487767294	 0.025194487767294	 0.714618164580315	 0.88947120308876	 44	 0.0276377978597374	 0.0182697751962028	 0.762985737241047	 71.301569225023	 
119	 0.302745963446796	 0.302745963446796	 1.98396446509287	 0.537048168946058	 54	 0.266175837334349	 0.284503861578009	 1.00963367742415	 597.733402231977	 
117	 0.611271978355944	 0.611271978355944	 1.22596277017146	 0.608214012347162	 67	 0.57554203648475	 0.544721130444561	 1.13009930302892	 1315.33105884303	 
174	 0.935496880440041	 0.935496880440041	 0.389466059859842	 0.281167446635664	 45	 0.61518917060825	 0.584974158148189	 0.584538024129363	 589.173748053495	 
298	 0.1192198372446	 0.1192198372446	 0.97085890872404	 0.476041416171938	 50	 0.106484338249401	 0.11101409367162	 7.31846285696226	 401.11483775115	 
166	 0.0934602371416986	 0.0934602371416986	 0.935818267520517	 1.74071155395359	 28	 3.82318967265112e-07	 0.113713118961604	 3598263748.6017	 58.9684196444544	 
493	 0.894808533601463	 0.894808533601463	 0.156185749918222	 1.85656827874482	 33	 0.844902534220228	 0.919209033201409	 0.0829680560183867	 188.051397117934	 
239	 0.103887058794498	 0.103887058794498	 1.05262606497854	 1.02128963544965	 54	 0.0455368960896981	 0.126109988029383	 10.2473061651912	 288.807290361345	 
89	 0.285955599043518	 0.285955599043518	 0.599379131570458	 0.708712273743004	 87	 6.35660007049932e-06	 1.46520425024371	 0.738238975285837	 3.80652033219498	 
42	 0.263444234849885	 0.263444234849885	 1.96525396406651	 1.04148792196065	 73	 0.248876661894886	 0.241984762689804	 1.53958507175581	 924.958630519453	 
84	 0.563520674128085	 0.563520674128085	 0.414273617789149	 0.834740217309445	 87	 61.36106969882	 84.9393024522322	 1.79647758106239	 3.68639909590239	 
21	 0.694900655653328	 0.694900655653328	 0.595482343807817	 0.622476110234857	 70	 0.626481158639929	 0.672627175998897	 0.634004028992603	 1366.50431629617	 
144	 0.868645352311432	 0.868645352311432	 1.49550413060933	 1.62848659139127	 72	 0.876991016802648	 0.92693455030374	 1.69116406409126	 1359.09683329673	 
4	 0.130853945622221	 0.130853945622221	 1.5975652160123	 1.18595166737214	 71	 0.146347374635959	 0.126901797924567	 5.80295014851661	 492.529985886906	 
60	 0.834763468243182	 0.834763468243182	 1.38373908959329	 0.349977557081729	 16	 0.378111746413586	 0.515990174714445	 0.487926454395794	 56.9280074027054	 
178	 0.763816039077938	 0.763816039077938	 0.746615798678249	 0.770143205765635	 65	 0.836432688051875	 0.777813431309757	 0.718340187555492	 1213.52844663045	 
145	 0.938682942185551	 0.938682942185551	 1.34160809358582	 0.401900395285338	 29	 0.522046659385694	 0.478374773062041	 1.00760588165128	 233.659138073145	 
191	 0.263416241388768	 0.263416241388768	 1.73920019064099	 1.85542053636163	 71	 0.228436788346594	 0.259159947352021	 1.26329241281483	 546.993749878193	 
124	 0.600315241608769	 0.600315241608769	 1.239070919808	 0.835687651764601	 56	 0.514255237789299	 0.52430083354681	 0.935248381256306	 815.136223948897	 
295	 0.535216041374952	 0.535216041374952	 1.00334326596931	 1.55141480686143	 85	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -5.46808637594668e-18	 
204	 0.548026199219748	 0.548026199219748	 1.18064821371809	 1.67643176903948	 65	 0.697672075285935	 0.51958343744246	 2.293835131176	 753.708652312279	 
180	 0.970925191650167	 0.970925191650167	 1.91357277520001	 1.84272378822789	 17	 0.53845528896147	 0.964110105670774	 0.85558457238456	 42.2518480306177	 
80	 0.314760576933622	 0.314760576933622	 1.71933165146038	 1.74712712317705	 97	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.11340809528069e-16	 
351	 0.991517593851313	 0.991517593851313	 0.917446821928024	 1.02254311228171	 19	 0.670623140589984	 0.181755320737265	 0.658254219022468	 64.8638008712482	 
136	 0.746029441943392	 0.746029441943392	 1.26347941532731	 0.632363669574261	 15	 0.620545124442189	 0.539326214603187	 1.35799106278663	 50.6568143494822	 
140	 0.558745701797307	 0.558745701797307	 1.8287093648687	 0.595189659390599	 37	 0.532498710506381	 0.499921231040638	 0.932125693872129	 370.222860196383	 
354	 0.247419320745394	 0.247419320745394	 0.376783126499504	 1.67515527736396	 39	 0.222536983588583	 0.176566354943837	 0.366660940231503	 191.268616838642	 
17	 0.909865363268182	 0.909865363268182	 0.241505581885576	 1.20429411251098	 75	 1.04242964884668	 0.865883840733402	 0.202007448207248	 1478.25172842183	 
222	 0.419261446455494	 0.419261446455494	 1.9972704583779	 1.67074127541855	 42	 0.496345269845625	 0.48534936036419	 1.08429180113859	 197.055827213288	 
549	 0.703171266941354	 0.703171266941354	 1.29046312300488	 0.566870598588139	 90	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -3.58125796020246e-17	 
25	 0.652782892342657	 0.652782892342657	 0.386387530248612	 0.0733587951399386	 78	 0.514037347068775	 0.522567869159588	 1.30311128137022	 1990.53537083291	 
278	 0.950466429116204	 0.950466429116204	 0.925822938792408	 0.11831420706585	 21	 0.48319936748661	 0.400673252020248	 1.06209222833644	 113.761926507526	 
121	 0.926633360562846	 0.926633360562846	 0.955188437830657	 1.12342336215079	 74	 0.65248914433753	 0.663247256473147	 0.905680838093988	 1201.7386062126	 
81	 0.738462938461453	 0.738462938461453	 1.11080469284207	 0.832182384096086	 23	 0.551810511037623	 0.53045131548348	 1.0220501237147	 107.723879982237	 
52	 0.618020691676065	 0.618020691676065	 1.51517652114853	 0.554016452748328	 94	 5.47643982229142e-07	 0.466883302652034	 1.04116622738173e+20	 3.32811525640612	 
175	 0.0516441934742033	 0.0516441934742033	 0.0911315195262432	 0.0581285846419632	 52	 0.0663013505725384	 0.0702938844323889	 1.74922789628472	 674.079195579454	 
51	 0.555020098341629	 0.555020098341629	 0.337179861497134	 1.46108198538423	 92	 3.13699378993496e-07	 1.04205663427469e-11	 0.272726293580882	 6.4454788179343	 
85	 0.904164829757065	 0.904164829757065	 0.377558174543083	 0.160659149289131	 56	 1.28580247014771	 1.28235687047033	 2.46117769844989	 982.639950281127	 
231	 0.925735327182338	 0.925735327182338	 1.82489400543272	 1.85573732946068	 14	 1.12664921484625	 0.719437794325205	 1.53805088356255	 28.4353555451838	 
70	 0.707105407956988	 0.707105407956988	 0.340672190766782	 0.690011640079319	 75	 0.702257434666191	 0.684596822078904	 0.447774404195172	 1588.18496430851	 
296	 0.261779432883486	 0.261779432883486	 0.799919459968805	 1.29985136911273	 86	 113.054604671196	 6.21059606656462e-26	 1.19163208257912e-08	 2.73787804485617	 
137	 0.397479825885966	 0.397479825885966	 0.773452458903193	 1.49732219288126	 20	 0.420540405778228	 0.66914436700951	 0.942714121926389	 61.3136534000346	 
56	 0.947417696006596	 0.947417696006596	 1.35376332886517	 1.5794943892397	 73	 1.16121762083472	 0.903133028741469	 0.955539695504948	 1147.91154296286	 
196	 0.864011513534933	 0.864011513534933	 0.284649594686925	 1.85619754018262	 36	 0.576698925697242	 0.783870325264185	 0.411261038776315	 252.608726119541	 
247	 0.592892645392567	 0.592892645392567	 1.44810796389356	 0.611419978551567	 42	 0.556337433849858	 0.53977148271237	 0.895197542471725	 500.691281945409	 
605	 0.599371439544484	 0.599371439544484	 1.77544401958585	 0.733122586272657	 85	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -5.94737445762517e-18	 
661	 0.449493721360341	 0.449493721360341	 1.85982449259609	 1.06985838618129	 20	 0.442797753424086	 0.306464713425266	 0.808287309022883	 75.3542369157892	 
261	 0.789018170908093	 0.789018170908093	 1.08182185702026	 1.60909765167162	 67	 0.736436159980607	 0.79963840435736	 0.9036716378143	 1024.04983514165	 
41	 0.114967756671831	 0.114967756671831	 0.55301455501467	 0.33730251993984	 95	 6.76563115570346e-07	 3.06592339402177	 6.67633000581212	 7.46215013053951	 
352	 0.159783293260261	 0.159783293260261	 0.934396486729383	 1.22033560136333	 29	 0.0776728936405588	 0.162327230836919	 0.912793533951053	 67.2490457186329	 
334	 0.235066559631377	 0.235066559631377	 1.07174256630242	 1.68131534615532	 37	 0.284255934729597	 0.192337181608246	 1.82295693488167	 107.612717357382	 
161	 0.10194957931526	 0.10194957931526	 1.64647031389177	 0.305605695117265	 63	 0.104069822099605	 0.0969486266475332	 2.94796604812751	 796.253038752619	 
317	 0.265642253216356	 0.265642253216356	 0.727456617169082	 0.385920117609203	 22	 0.126380824783584	 0.228889127498468	 2.53084666422769	 103.511868933606	 
234	 0.0414872353430837	 0.0414872353430837	 0.38135870359838	 0.05168900731951	 48	 0.0258421079770876	 0.0435883754849195	 7.68671229954021	 569.515756450675	 
155	 0.0402625917922705	 0.0402625917922705	 0.046228501945734	 0.183661344461143	 72	 0.0363714593912901	 0.0878295777598129	 1.45977709841213	 956.355416733203	 
390	 0.976358869578689	 0.976358869578689	 0.139334379695356	 1.9526619259268	 26	 0.704177610541064	 1.06313568638075	 0.194597356758991	 126.22941401285	 
97	 0.867584784515202	 0.867584784515202	 0.178234187886119	 1.88424471300095	 25	 1.21002384777231	 0.745619775532434	 3.59427423149379e-07	 118.837598631296	 
201	 0.13418848789297	 0.13418848789297	 1.54890250833705	 0.845751071348786	 52	 0.128870553130236	 0.123731078783032	 6.64799925359068	 331.490786662194	 
67	 0.741337785497308	 0.741337785497308	 0.221799042075872	 1.69247560761869	 70	 0.743829298243566	 0.827088656357274	 0.053807411457427	 1128.06761581546	 
167	 0.394455019384623	 0.394455019384623	 0.139428909868002	 0.37894745124504	 58	 0.342031424119878	 0.372118081709035	 0.147782330810958	 891.697638943085	 
116	 0.615184840746224	 0.615184840746224	 0.53279155632481	 1.0940080890432	 56	 0.522821160532513	 0.667978121782065	 0.779955354511871	 735.157976953446	 
172	 0.789151202654466	 0.789151202654466	 0.19417120795697	 0.379125279840082	 13	 0.754304765348293	 0.551063307622506	 1.0439418365153e-06	 39.6038123836485	 
141	 0.00321771064773202	 0.00321771064773202	 1.75375593965873	 1.60036822082475	 42	 6.54065170184118	 0.00899385910478015	 2.91237674193221	 7.63742038882773	 
126	 0.934598825639114	 0.934598825639114	 1.70078184176236	 0.535153094679117	 41	 0.967147777068962	 0.828550103630872	 1.16382840261141	 465.173349445468	 
230	 0.340286857681349	 0.340286857681349	 1.0700912210159	 1.58229530742392	 99	 1200.67470981829	 1.19015019068176e-15	 8.59590464937943e+25	 -1.51627576174358e-16	 
182	 0.151945582358167	 0.151945582358167	 0.870858408510685	 0.0924265440553427	 16	 0.075556231003974	 0.13180065955817	 3.86609647200425	 44.9473193658956	 
91	 0.846409376012161	 0.846409376012161	 1.91051131486893	 0.702979254536331	 79	 0.794575657766673	 0.775807973294391	 1.12054517552396	 1658.95004171806	 
77	 0.889448751229793	 0.889448751229793	 1.8532432038337	 1.3808649177663	 56	 0.895600198854451	 1.08358773156498	 1.09453867634319	 817.417072315618	 
38	 0.948633750667796	 0.948633750667796	 1.74982563219965	 0.727227010764182	 80	 0.865386933978527	 0.859830029162135	 0.895937087839102	 1875.90030645043	 
73	 0.77950052684173	 0.77950052684173	 0.303715222980827	 0.0647503491491079	 58	 0.459734928811092	 0.451273466896411	 0.922030862200321	 1018.69988243758	 
139	 0.513927383115515	 0.513927383115515	 1.12422925559804	 1.90173456491902	 74	 0.422417770898625	 0.439453040223748	 0.958343970382585	 873.551960012171	 
1	 0.451767897000536	 0.451767897000536	 1.3040249706246	 1.82218441413715	 81	 0.527958385138739	 0.384068474909839	 1.01294609308572	 1045.40336237623	 
290	 0.238076315494254	 0.238076315494254	 0.0595784103497863	 1.68665303941816	 31	 0.225223223688683	 0.527157587356963	 3.55837153553702e-07	 117.967736775924	 
717	 0.105257855029777	 0.105257855029777	 0.26980224205181	 0.63078367523849	 42	 0.112242836087095	 0.0599784571098285	 0.214788365911449	 224.42869607365	 
216	 0.047601972008124	 0.047601972008124	 0.199441455304623	 1.06841763155535	 88	 3.96718949763788	 3.13350000838995e-06	 5.90687369338119e-08	 2.80925444011119	 
94	 0.182063250103965	 0.182063250103965	 1.46547844400629	 0.181547891814262	 28	 0.104988299758832	 0.129298608279331	 1.85270471856289	 193.786540920464	 
272	 0.698279143311083	 0.698279143311083	 1.36152365291491	 0.378234045580029	 12	 0.455453540685493	 0.384136668078884	 1.00734537370034	 32.2305910862303	 
57	 0.88944925647229	 0.88944925647229	 1.60239064320922	 0.601323590613902	 32	 0.493418636666559	 0.525888212278457	 0.742728333551015	 266.085832590786	 
133	 0.450617855181918	 0.450617855181918	 0.783958569634706	 1.76078213285655	 37	 0.396614933605693	 0.433439842384876	 0.725868516580529	 257.253496681847	 
217	 0.297917725285515	 0.297917725285515	 0.866517765447497	 0.0906006307341158	 51	 0.256959087102458	 0.268422847723985	 2.45495366577411	 731.908241751877	 
257	 0.781728895381093	 0.781728895381093	 1.32108172401786	 1.93574913265184	 45	 0.766831461625673	 0.877833133043613	 1.10745394786276	 468.455137302691	 
69	 0.655751223908737	 0.655751223908737	 0.239513245411217	 0.444887263700366	 80	 0.600290677922909	 0.58512079481669	 0.446469740400425	 1887.22465608052	 
30	 0.210506623378024	 0.210506623378024	 0.118039968889207	 1.2192493127659	 90	 8.25401982160125	 15.5364064969325	 8.3130913989738e-14	 4.4925015889643	 
192	 0.652756614377722	 0.652756614377722	 1.63857371127233	 1.80207651713863	 60	 0.591881538986821	 0.598655699209325	 1.02112815112716	 677.429723661977	 
165	 0.246344259707257	 0.246344259707257	 1.62399040814489	 0.963778873439878	 93	 5.11535853995096e-06	 0.922658537034714	 1.12955146335185	 3.4176952453356	 
123	 0.498003006912768	 0.498003006912768	 0.365936825517565	 1.02071029087529	 50	 0.441217100882704	 0.473001486757875	 0.449089715488743	 527.688492345219	 
129	 0.628047055797651	 0.628047055797651	 0.080893219448626	 1.97770911315456	 37	 0.387346857689321	 0.38468221418869	 0.213001665619895	 171.361004924641	 
